model_name,api_kind,persona,scale,domain,n_items,mean_score,std_score,min_score,max_score,completion_status
Gemini-3-Flash-Preview,response,ENFP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.5,0.5,0,1,complete
Gemini-3-Flash-Preview,response,ENFP,ZKPQ-50-CC,Sociability,50,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ENTP,EPQR-A,Psychoticism,30,0.7,0.4583,0,1,complete
Gemini-3-Flash-Preview,response,ENTP,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ENTP,EPQR-A,Neuroticism,30,0.1667,0.3727,0,1,complete
Gemini-3-Flash-Preview,response,ENTP,EPQR-A,Lie,30,0.0,0.0,0,0,complete
Gemini-3-Flash-Preview,response,ENTP,IPIP-NEO-120,Neuroticism,120,2.0083,1.2616,1,5,complete
Gemini-3-Flash-Preview,response,ENTP,IPIP-NEO-120,Extraversion,120,4.6667,0.5821,2,5,complete
Gemini-3-Flash-Preview,response,ENTP,IPIP-NEO-120,Openness,120,4.4167,0.9965,2,5,complete
Gemini-3-Flash-Preview,response,ENTP,IPIP-NEO-120,Agreeableness,120,2.6833,1.1618,1,5,complete
Gemini-3-Flash-Preview,response,ENTP,IPIP-NEO-120,Conscientiousness,120,2.425,1.2758,1,5,complete
Gemini-3-Flash-Preview,response,ENTP,SD3,Machiavellianism,45,3.0667,1.0625,2,5,complete
Gemini-3-Flash-Preview,response,ENTP,SD3,Narcissism,45,4.5778,0.4939,4,5,complete
Gemini-3-Flash-Preview,response,ENTP,SD3,Psychopathy,45,3.8,0.6532,2,5,complete
Gemini-3-Flash-Preview,response,ENTP,ZKPQ-50-CC,Activity,50,0.8,0.4,0,1,complete
Gemini-3-Flash-Preview,response,ENTP,ZKPQ-50-CC,Aggression-Hostility,50,0.8,0.4,0,1,complete
Gemini-3-Flash-Preview,response,ENTP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ENTP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.0,0.0,0,0,complete
Gemini-3-Flash-Preview,response,ENTP,ZKPQ-50-CC,Sociability,50,0.9,0.3,0,1,complete
Gemini-3-Flash-Preview,response,ESTJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
Gemini-3-Flash-Preview,response,ESTJ,EPQR-A,Extraversion,30,0.9667,0.1795,0,1,complete
Gemini-3-Flash-Preview,response,ESTJ,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
Gemini-3-Flash-Preview,response,ESTJ,EPQR-A,Lie,30,0.8333,0.3727,0,1,complete
Gemini-3-Flash-Preview,response,ESTJ,IPIP-NEO-120,Neuroticism,120,1.35,0.7921,1,4,complete
Gemini-3-Flash-Preview,response,ESTJ,IPIP-NEO-120,Extraversion,120,3.6917,1.413,1,5,complete
Gemini-3-Flash-Preview,response,ESTJ,IPIP-NEO-120,Openness,120,1.7167,0.6731,1,4,complete
Gemini-3-Flash-Preview,response,ESTJ,IPIP-NEO-120,Agreeableness,120,3.2167,1.2727,2,5,complete
Gemini-3-Flash-Preview,response,ESTJ,IPIP-NEO-120,Conscientiousness,120,4.925,0.2634,4,5,complete
Gemini-3-Flash-Preview,response,ESTJ,SD3,Machiavellianism,45,2.6889,1.2261,1,4,complete
Gemini-3-Flash-Preview,response,ESTJ,SD3,Narcissism,45,4.1111,1.1396,1,5,complete
Gemini-3-Flash-Preview,response,ESTJ,SD3,Psychopathy,45,1.9556,1.2816,1,5,complete
Gemini-3-Flash-Preview,response,ESTJ,ZKPQ-50-CC,Activity,50,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ESTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.8,0.4,0,1,complete
Gemini-3-Flash-Preview,response,ESTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
Gemini-3-Flash-Preview,response,ESTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.04,0.196,0,1,complete
Gemini-3-Flash-Preview,response,ESTJ,ZKPQ-50-CC,Sociability,50,0.76,0.4271,0,1,complete
Gemini-3-Flash-Preview,response,ESFJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
Gemini-3-Flash-Preview,response,ESFJ,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ESFJ,EPQR-A,Neuroticism,30,0.5,0.5,0,1,complete
Gemini-3-Flash-Preview,response,ESFJ,EPQR-A,Lie,30,0.8333,0.3727,0,1,complete
Gemini-3-Flash-Preview,response,ESFJ,IPIP-NEO-120,Neuroticism,120,2.0,0.7416,1,4,complete
Gemini-3-Flash-Preview,response,ESFJ,IPIP-NEO-120,Extraversion,120,4.1917,1.2062,1,5,complete
Gemini-3-Flash-Preview,response,ESFJ,IPIP-NEO-120,Openness,120,2.8,1.2152,1,5,complete
Gemini-3-Flash-Preview,response,ESFJ,IPIP-NEO-120,Agreeableness,120,4.6917,0.728,2,5,complete
Gemini-3-Flash-Preview,response,ESFJ,IPIP-NEO-120,Conscientiousness,120,4.8833,0.412,3,5,complete
Gemini-3-Flash-Preview,response,ESFJ,SD3,Machiavellianism,45,2.3111,1.3634,1,4,complete
Gemini-3-Flash-Preview,response,ESFJ,SD3,Narcissism,45,3.8222,0.6762,2,5,complete
Gemini-3-Flash-Preview,response,ESFJ,SD3,Psychopathy,45,1.1111,0.3143,1,2,complete
Gemini-3-Flash-Preview,response,ESFJ,ZKPQ-50-CC,Activity,50,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ESFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.04,0.196,0,1,complete
Gemini-3-Flash-Preview,response,ESFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
Gemini-3-Flash-Preview,response,ESFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.2,0.4,0,1,complete
Gemini-3-Flash-Preview,response,ESFJ,ZKPQ-50-CC,Sociability,50,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ENFJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
Gemini-3-Flash-Preview,response,ENFJ,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ENFJ,EPQR-A,Neuroticism,30,0.5667,0.4955,0,1,complete
Gemini-3-Flash-Preview,response,ENFJ,EPQR-A,Lie,30,0.8333,0.3727,0,1,complete
Gemini-3-Flash-Preview,response,ENFJ,IPIP-NEO-120,Neuroticism,120,1.8333,0.7993,1,4,complete
Gemini-3-Flash-Preview,response,ENFJ,IPIP-NEO-120,Extraversion,120,4.5167,1.0327,1,5,complete
Gemini-3-Flash-Preview,response,ENFJ,IPIP-NEO-120,Openness,120,4.3333,0.84,2,5,complete
Gemini-3-Flash-Preview,response,ENFJ,IPIP-NEO-120,Agreeableness,120,4.7,0.8426,2,5,complete
Gemini-3-Flash-Preview,response,ENFJ,IPIP-NEO-120,Conscientiousness,120,4.6,0.4899,4,5,complete
Gemini-3-Flash-Preview,response,ENFJ,SD3,Machiavellianism,45,1.5111,0.619,1,4,complete
Gemini-3-Flash-Preview,response,ENFJ,SD3,Narcissism,45,3.9778,0.8025,2,5,complete
Gemini-3-Flash-Preview,response,ENFJ,SD3,Psychopathy,45,1.1111,0.3143,1,2,complete
Gemini-3-Flash-Preview,response,ENFJ,ZKPQ-50-CC,Activity,50,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ENFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.1,0.3,0,1,complete
Gemini-3-Flash-Preview,response,ENFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.3,0.4583,0,1,complete
Gemini-3-Flash-Preview,response,ENFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.26,0.4386,0,1,complete
Gemini-3-Flash-Preview,response,ENFJ,ZKPQ-50-CC,Sociability,50,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ENTJ,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
Gemini-3-Flash-Preview,response,ENTJ,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ENTJ,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
Gemini-3-Flash-Preview,response,ENTJ,EPQR-A,Lie,30,0.6,0.4899,0,1,complete
Gemini-3-Flash-Preview,response,ENTJ,IPIP-NEO-120,Neuroticism,120,1.25,0.6614,1,4,complete
Gemini-3-Flash-Preview,response,ENTJ,IPIP-NEO-120,Extraversion,120,4.1,1.179,1,5,complete
Gemini-3-Flash-Preview,response,ENTJ,IPIP-NEO-120,Openness,120,3.325,1.4443,1,5,complete
Gemini-3-Flash-Preview,response,ENTJ,IPIP-NEO-120,Agreeableness,120,2.65,1.2359,1,5,complete
Gemini-3-Flash-Preview,response,ENTJ,IPIP-NEO-120,Conscientiousness,120,4.7333,0.6675,2,5,complete
Gemini-3-Flash-Preview,response,ENTJ,SD3,Machiavellianism,45,3.3111,1.112,2,5,complete
Gemini-3-Flash-Preview,response,ENTJ,SD3,Narcissism,45,4.6889,0.7838,2,5,complete
Gemini-3-Flash-Preview,response,ENTJ,SD3,Psychopathy,45,2.4444,1.4229,1,5,complete
Gemini-3-Flash-Preview,response,ENTJ,ZKPQ-50-CC,Activity,50,1.0,0.0,1,1,complete
Gemini-3-Flash-Preview,response,ENTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.9,0.3,0,1,complete
Gemini-3-Flash-Preview,response,ENTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.2,0.4,0,1,complete
Gemini-3-Flash-Preview,response,ENTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.0,0.0,0,0,complete
Gemini-3-Flash-Preview,response,ENTJ,ZKPQ-50-CC,Sociability,50,0.7,0.4583,0,1,complete
Gemini-3.1-Flash-Lite,response,Default,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
Gemini-3.1-Flash-Lite,response,Default,EPQR-A,Extraversion,30,0.3333,0.4714,0,1,complete
Gemini-3.1-Flash-Lite,response,Default,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,Default,EPQR-A,Lie,30,0.3333,0.4714,0,1,complete
Gemini-3.1-Flash-Lite,response,Default,IPIP-NEO-120,Neuroticism,119,2.9664,0.4478,1,5,complete
Gemini-3.1-Flash-Lite,response,Default,IPIP-NEO-120,Extraversion,120,3.0917,0.3161,3,5,complete
Gemini-3.1-Flash-Lite,response,Default,IPIP-NEO-120,Openness,120,3.8667,1.016,1,5,complete
Gemini-3.1-Flash-Lite,response,Default,IPIP-NEO-120,Agreeableness,119,3.7731,0.9653,3,5,complete
Gemini-3.1-Flash-Lite,response,Default,IPIP-NEO-120,Conscientiousness,120,3.75,0.9152,3,5,complete
Gemini-3.1-Flash-Lite,response,Default,SD3,Machiavellianism,45,2.6667,1.2472,1,4,complete
Gemini-3.1-Flash-Lite,response,Default,SD3,Narcissism,45,3.0,0.0,3,3,complete
Gemini-3.1-Flash-Lite,response,Default,SD3,Psychopathy,44,2.9545,0.9034,1,5,complete
Gemini-3.1-Flash-Lite,response,Default,ZKPQ-50-CC,Activity,50,0.2,0.4,0,1,complete
Gemini-3.1-Flash-Lite,response,Default,ZKPQ-50-CC,Aggression-Hostility,50,0.26,0.4386,0,1,complete
Gemini-3.1-Flash-Lite,response,Default,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.06,0.2375,0,1,complete
Gemini-3.1-Flash-Lite,response,Default,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.1,0.3,0,1,complete
Gemini-3.1-Flash-Lite,response,Default,ZKPQ-50-CC,Sociability,50,0.54,0.4984,0,1,complete
Gemini-3.1-Flash-Lite,response,ISTJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISTJ,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISTJ,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISTJ,EPQR-A,Lie,30,0.8333,0.3727,0,1,complete
Gemini-3.1-Flash-Lite,response,ISTJ,IPIP-NEO-120,Neuroticism,120,1.8,1.077,1,4,complete
Gemini-3.1-Flash-Lite,response,ISTJ,IPIP-NEO-120,Extraversion,120,2.0833,1.0534,1,4,complete
Gemini-3.1-Flash-Lite,response,ISTJ,IPIP-NEO-120,Openness,120,2.0,0.9129,1,4,complete
Gemini-3.1-Flash-Lite,response,ISTJ,IPIP-NEO-120,Agreeableness,120,4.0,0.9129,2,5,complete
Gemini-3.1-Flash-Lite,response,ISTJ,IPIP-NEO-120,Conscientiousness,120,4.9167,0.3997,3,5,complete
Gemini-3.1-Flash-Lite,response,ISTJ,SD3,Machiavellianism,45,2.5556,1.4538,1,5,complete
Gemini-3.1-Flash-Lite,response,ISTJ,SD3,Narcissism,45,2.0889,1.0918,1,4,complete
Gemini-3.1-Flash-Lite,response,ISTJ,SD3,Psychopathy,45,1.3111,0.6935,1,4,complete
Gemini-3.1-Flash-Lite,response,ISTJ,ZKPQ-50-CC,Activity,50,0.8,0.4,0,1,complete
Gemini-3.1-Flash-Lite,response,ISTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.2,0.4,0,1,complete
Gemini-3.1-Flash-Lite,response,ISTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.1,0.3,0,1,complete
Gemini-3.1-Flash-Lite,response,ISTJ,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISFJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISFJ,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISFJ,EPQR-A,Neuroticism,30,0.5667,0.4955,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFJ,EPQR-A,Lie,30,0.8333,0.3727,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFJ,IPIP-NEO-120,Neuroticism,120,2.35,1.1737,1,4,complete
Gemini-3.1-Flash-Lite,response,ISFJ,IPIP-NEO-120,Extraversion,120,2.575,1.0852,1,4,complete
Gemini-3.1-Flash-Lite,response,ISFJ,IPIP-NEO-120,Openness,120,2.75,1.1347,1,5,complete
Gemini-3.1-Flash-Lite,response,ISFJ,IPIP-NEO-120,Agreeableness,120,4.6083,0.6096,2,5,complete
Gemini-3.1-Flash-Lite,response,ISFJ,IPIP-NEO-120,Conscientiousness,120,4.9,0.4163,3,5,complete
Gemini-3.1-Flash-Lite,response,ISFJ,SD3,Machiavellianism,45,2.4667,1.4545,1,5,complete
Gemini-3.1-Flash-Lite,response,ISFJ,SD3,Narcissism,45,1.7111,0.654,1,3,complete
Gemini-3.1-Flash-Lite,response,ISFJ,SD3,Psychopathy,45,1.0,0.0,1,1,complete
Gemini-3.1-Flash-Lite,response,ISFJ,ZKPQ-50-CC,Activity,50,0.4,0.4899,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.1,0.3,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.6,0.4899,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFJ,ZKPQ-50-CC,Sociability,50,0.5,0.5,0,1,complete
Gemini-3.1-Flash-Lite,response,INFJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INFJ,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INFJ,EPQR-A,Neuroticism,30,1.0,0.0,1,1,complete
Gemini-3.1-Flash-Lite,response,INFJ,EPQR-A,Lie,30,0.8333,0.3727,0,1,complete
Gemini-3.1-Flash-Lite,response,INFJ,IPIP-NEO-120,Neuroticism,120,2.5167,1.1327,1,4,complete
Gemini-3.1-Flash-Lite,response,INFJ,IPIP-NEO-120,Extraversion,120,2.5917,1.0685,1,4,complete
Gemini-3.1-Flash-Lite,response,INFJ,IPIP-NEO-120,Openness,120,4.475,0.8752,2,5,complete
Gemini-3.1-Flash-Lite,response,INFJ,IPIP-NEO-120,Agreeableness,120,4.4583,0.9119,2,5,complete
Gemini-3.1-Flash-Lite,response,INFJ,IPIP-NEO-120,Conscientiousness,120,4.55,0.4975,4,5,complete
Gemini-3.1-Flash-Lite,response,INFJ,SD3,Machiavellianism,45,2.1778,1.3045,1,4,complete
Gemini-3.1-Flash-Lite,response,INFJ,SD3,Narcissism,45,2.6667,0.9428,1,4,complete
Gemini-3.1-Flash-Lite,response,INFJ,SD3,Psychopathy,45,1.1333,0.3399,1,2,complete
Gemini-3.1-Flash-Lite,response,INFJ,ZKPQ-50-CC,Activity,50,0.3,0.4583,0,1,complete
Gemini-3.1-Flash-Lite,response,INFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.1,0.3,0,1,complete
Gemini-3.1-Flash-Lite,response,INFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.8,0.4,0,1,complete
Gemini-3.1-Flash-Lite,response,INFJ,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INTJ,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
Gemini-3.1-Flash-Lite,response,INTJ,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INTJ,EPQR-A,Neuroticism,30,0.1667,0.3727,0,1,complete
Gemini-3.1-Flash-Lite,response,INTJ,EPQR-A,Lie,30,0.6667,0.4714,0,1,complete
Gemini-3.1-Flash-Lite,response,INTJ,IPIP-NEO-120,Neuroticism,120,1.4667,0.8654,1,4,complete
Gemini-3.1-Flash-Lite,response,INTJ,IPIP-NEO-120,Extraversion,120,2.1,1.3748,1,5,complete
Gemini-3.1-Flash-Lite,response,INTJ,IPIP-NEO-120,Openness,120,3.6083,1.3497,1,5,complete
Gemini-3.1-Flash-Lite,response,INTJ,IPIP-NEO-120,Agreeableness,120,2.775,1.2614,1,5,complete
Gemini-3.1-Flash-Lite,response,INTJ,IPIP-NEO-120,Conscientiousness,120,4.6667,0.7454,2,5,complete
Gemini-3.1-Flash-Lite,response,INTJ,SD3,Machiavellianism,45,3.4889,1.2758,1,5,complete
Gemini-3.1-Flash-Lite,response,INTJ,SD3,Narcissism,45,3.1111,1.3536,1,5,complete
Gemini-3.1-Flash-Lite,response,INTJ,SD3,Psychopathy,45,1.8889,1.1967,1,4,complete
Gemini-3.1-Flash-Lite,response,INTJ,ZKPQ-50-CC,Activity,50,0.6,0.4899,0,1,complete
Gemini-3.1-Flash-Lite,response,INTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.4,0.4899,0,1,complete
Gemini-3.1-Flash-Lite,response,INTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.1,0.3,0,1,complete
Gemini-3.1-Flash-Lite,response,INTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.04,0.196,0,1,complete
Gemini-3.1-Flash-Lite,response,INTJ,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISTP,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
Gemini-3.1-Flash-Lite,response,ISTP,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISTP,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISTP,EPQR-A,Lie,30,0.3333,0.4714,0,1,complete
Gemini-3.1-Flash-Lite,response,ISTP,IPIP-NEO-120,Neuroticism,120,1.8917,0.7047,1,4,complete
Gemini-3.1-Flash-Lite,response,ISTP,IPIP-NEO-120,Extraversion,120,2.6917,1.1313,1,5,complete
Gemini-3.1-Flash-Lite,response,ISTP,IPIP-NEO-120,Openness,120,2.8917,1.0862,1,5,complete
Gemini-3.1-Flash-Lite,response,ISTP,IPIP-NEO-120,Agreeableness,120,3.2833,0.959,2,5,complete
Gemini-3.1-Flash-Lite,response,ISTP,IPIP-NEO-120,Conscientiousness,120,3.425,1.1879,2,5,complete
Gemini-3.1-Flash-Lite,response,ISTP,SD3,Machiavellianism,45,2.8444,1.3158,1,5,complete
Gemini-3.1-Flash-Lite,response,ISTP,SD3,Narcissism,45,2.2222,0.7857,1,3,complete
Gemini-3.1-Flash-Lite,response,ISTP,SD3,Psychopathy,45,3.0,0.8165,2,4,complete
Gemini-3.1-Flash-Lite,response,ISTP,ZKPQ-50-CC,Activity,50,0.48,0.4996,0,1,complete
Gemini-3.1-Flash-Lite,response,ISTP,ZKPQ-50-CC,Aggression-Hostility,50,0.4,0.4899,0,1,complete
Gemini-3.1-Flash-Lite,response,ISTP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.7,0.4583,0,1,complete
Gemini-3.1-Flash-Lite,response,ISTP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISTP,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISFP,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFP,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISFP,EPQR-A,Neuroticism,30,0.8333,0.3727,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFP,EPQR-A,Lie,30,0.5,0.5,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFP,IPIP-NEO-120,Neuroticism,120,2.975,0.908,1,4,complete
Gemini-3.1-Flash-Lite,response,ISFP,IPIP-NEO-120,Extraversion,120,2.3583,0.911,1,4,complete
Gemini-3.1-Flash-Lite,response,ISFP,IPIP-NEO-120,Openness,120,3.8,1.0614,2,5,complete
Gemini-3.1-Flash-Lite,response,ISFP,IPIP-NEO-120,Agreeableness,120,4.5333,0.763,2,5,complete
Gemini-3.1-Flash-Lite,response,ISFP,IPIP-NEO-120,Conscientiousness,120,3.4583,0.9389,2,5,complete
Gemini-3.1-Flash-Lite,response,ISFP,SD3,Machiavellianism,45,2.0,1.1547,1,4,complete
Gemini-3.1-Flash-Lite,response,ISFP,SD3,Narcissism,45,1.9556,0.6652,1,3,complete
Gemini-3.1-Flash-Lite,response,ISFP,SD3,Psychopathy,45,1.1111,0.3143,1,2,complete
Gemini-3.1-Flash-Lite,response,ISFP,ZKPQ-50-CC,Activity,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,ISFP,ZKPQ-50-CC,Aggression-Hostility,50,0.1,0.3,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.5,0.5,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.9,0.3,0,1,complete
Gemini-3.1-Flash-Lite,response,ISFP,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INFP,EPQR-A,Psychoticism,30,0.3333,0.4714,0,1,complete
Gemini-3.1-Flash-Lite,response,INFP,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INFP,EPQR-A,Neuroticism,30,0.8333,0.3727,0,1,complete
Gemini-3.1-Flash-Lite,response,INFP,EPQR-A,Lie,30,0.5,0.5,0,1,complete
Gemini-3.1-Flash-Lite,response,INFP,IPIP-NEO-120,Neuroticism,120,3.3,0.9,2,4,complete
Gemini-3.1-Flash-Lite,response,INFP,IPIP-NEO-120,Extraversion,120,2.4167,0.9362,1,4,complete
Gemini-3.1-Flash-Lite,response,INFP,IPIP-NEO-120,Openness,120,4.6583,0.5552,3,5,complete
Gemini-3.1-Flash-Lite,response,INFP,IPIP-NEO-120,Agreeableness,120,4.525,0.7849,2,5,complete
Gemini-3.1-Flash-Lite,response,INFP,IPIP-NEO-120,Conscientiousness,120,3.4333,1.116,2,5,complete
Gemini-3.1-Flash-Lite,response,INFP,SD3,Machiavellianism,45,1.6,0.8273,1,4,complete
Gemini-3.1-Flash-Lite,response,INFP,SD3,Narcissism,45,2.3333,0.6667,2,4,complete
Gemini-3.1-Flash-Lite,response,INFP,SD3,Psychopathy,45,1.1778,0.3823,1,2,complete
Gemini-3.1-Flash-Lite,response,INFP,ZKPQ-50-CC,Activity,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INFP,ZKPQ-50-CC,Aggression-Hostility,50,0.2,0.4,0,1,complete
Gemini-3.1-Flash-Lite,response,INFP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.7,0.4583,0,1,complete
Gemini-3.1-Flash-Lite,response,INFP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.9,0.3,0,1,complete
Gemini-3.1-Flash-Lite,response,INFP,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INTP,EPQR-A,Psychoticism,30,0.5,0.5,0,1,complete
Gemini-3.1-Flash-Lite,response,INTP,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INTP,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
Gemini-3.1-Flash-Lite,response,INTP,EPQR-A,Lie,30,0.3333,0.4714,0,1,complete
Gemini-3.1-Flash-Lite,response,INTP,IPIP-NEO-120,Neuroticism,120,2.3583,0.911,1,4,complete
Gemini-3.1-Flash-Lite,response,INTP,IPIP-NEO-120,Extraversion,120,1.75,0.7879,1,5,complete
Gemini-3.1-Flash-Lite,response,INTP,IPIP-NEO-120,Openness,120,3.775,1.1436,1,5,complete
Gemini-3.1-Flash-Lite,response,INTP,IPIP-NEO-120,Agreeableness,120,3.075,1.2053,1,5,complete
Gemini-3.1-Flash-Lite,response,INTP,IPIP-NEO-120,Conscientiousness,120,2.875,1.301,1,5,complete
Gemini-3.1-Flash-Lite,response,INTP,SD3,Machiavellianism,45,2.7556,1.3688,1,5,complete
Gemini-3.1-Flash-Lite,response,INTP,SD3,Narcissism,45,2.0889,1.2078,1,5,complete
Gemini-3.1-Flash-Lite,response,INTP,SD3,Psychopathy,45,1.6889,0.89,1,4,complete
Gemini-3.1-Flash-Lite,response,INTP,ZKPQ-50-CC,Activity,50,0.02,0.14,0,1,complete
Gemini-3.1-Flash-Lite,response,INTP,ZKPQ-50-CC,Aggression-Hostility,50,0.2,0.4,0,1,complete
Gemini-3.1-Flash-Lite,response,INTP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.26,0.4386,0,1,complete
Gemini-3.1-Flash-Lite,response,INTP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.42,0.4936,0,1,complete
Gemini-3.1-Flash-Lite,response,INTP,ZKPQ-50-CC,Sociability,50,0.02,0.14,0,1,complete
Gemini-3.1-Flash-Lite,response,ESTP,EPQR-A,Psychoticism,30,0.4,0.4899,0,1,complete
