model,persona,condition,scale,domain,agreement
Gemini-3.1-Pro-Preview,ENFP,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini-3.1-Pro-Preview,ENTP,MBTI,EPQR-A,Extraversion,1.0
Gemini-3.1-Pro-Preview,ENTP,MBTI,EPQR-A,Lie,1.0
Gemini-3.1-Pro-Preview,ENTP,MBTI,IPIP-NEO-120,Agreeableness,0.8516806722689075
Gemini-3.1-Pro-Preview,ENTP,MBTI,IPIP-NEO-120,Conscientiousness,0.7810924369747898
Gemini-3.1-Pro-Preview,ENTP,MBTI,IPIP-NEO-120,Extraversion,0.9857142857142858
Gemini-3.1-Pro-Preview,ENTP,MBTI,IPIP-NEO-120,Neuroticism,0.6131578947368421
Gemini-3.1-Pro-Preview,ENTP,MBTI,IPIP-NEO-120,Openness,0.9844444444444447
Gemini-3.1-Pro-Preview,ENTP,MBTI,SD3,Narcissism,0.725
Gemini-3.1-Pro-Preview,ENTP,MBTI,SD3,Psychopathy,0.8571428571428571
Gemini-3.1-Pro-Preview,ENTP,MBTI,ZKPQ-50-CC,Activity,0.875
Gemini-3.1-Pro-Preview,ENTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8666666666666667
Gemini-3.1-Pro-Preview,ENTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Gemini-3.1-Pro-Preview,ENTP,MBTI,ZKPQ-50-CC,Sociability,0.8
Gemini-3.1-Pro-Preview,ESTJ,MBTI,EPQR-A,Extraversion,0.7999999999999999
Gemini-3.1-Pro-Preview,ESTJ,MBTI,EPQR-A,Lie,0.85
Gemini-3.1-Pro-Preview,ESTJ,MBTI,IPIP-NEO-120,Agreeableness,0.6336134453781512
Gemini-3.1-Pro-Preview,ESTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9689075630252104
Gemini-3.1-Pro-Preview,ESTJ,MBTI,IPIP-NEO-120,Extraversion,0.5976190476190475
Gemini-3.1-Pro-Preview,ESTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9105263157894736
Gemini-3.1-Pro-Preview,ESTJ,MBTI,IPIP-NEO-120,Openness,0.9866666666666666
Gemini-3.1-Pro-Preview,ESTJ,MBTI,SD3,Narcissism,0.7166666666666667
Gemini-3.1-Pro-Preview,ESTJ,MBTI,SD3,Psychopathy,0.8892857142857142
Gemini-3.1-Pro-Preview,ESTJ,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini-3.1-Pro-Preview,ESTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.961904761904762
Gemini-3.1-Pro-Preview,ESTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.8
Gemini-3.1-Pro-Preview,ESTJ,MBTI,ZKPQ-50-CC,Sociability,0.5333333333333333
Gemini-3.1-Pro-Preview,ESFJ,MBTI,EPQR-A,Extraversion,1.0
Gemini-3.1-Pro-Preview,ESFJ,MBTI,EPQR-A,Lie,0.75
Gemini-3.1-Pro-Preview,ESFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9831932773109244
Gemini-3.1-Pro-Preview,ESFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9676470588235293
Gemini-3.1-Pro-Preview,ESFJ,MBTI,IPIP-NEO-120,Extraversion,0.8738095238095236
Gemini-3.1-Pro-Preview,ESFJ,MBTI,IPIP-NEO-120,Neuroticism,0.9631578947368422
Gemini-3.1-Pro-Preview,ESFJ,MBTI,IPIP-NEO-120,Openness,0.9922222222222221
Gemini-3.1-Pro-Preview,ESFJ,MBTI,SD3,Narcissism,0.9666666666666667
Gemini-3.1-Pro-Preview,ESFJ,MBTI,SD3,Psychopathy,1.0
Gemini-3.1-Pro-Preview,ESFJ,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini-3.1-Pro-Preview,ESFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.4666666666666667
Gemini-3.1-Pro-Preview,ESFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.48888888888888893
Gemini-3.1-Pro-Preview,ESFJ,MBTI,ZKPQ-50-CC,Sociability,0.8
Gemini-3.1-Pro-Preview,ENFJ,MBTI,EPQR-A,Extraversion,1.0
Gemini-3.1-Pro-Preview,ENFJ,MBTI,EPQR-A,Lie,0.35
Gemini-3.1-Pro-Preview,ENFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9474789915966388
Gemini-3.1-Pro-Preview,ENFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9676470588235297
Gemini-3.1-Pro-Preview,ENFJ,MBTI,IPIP-NEO-120,Extraversion,0.8571428571428572
Gemini-3.1-Pro-Preview,ENFJ,MBTI,IPIP-NEO-120,Neuroticism,0.968421052631579
Gemini-3.1-Pro-Preview,ENFJ,MBTI,IPIP-NEO-120,Openness,0.961111111111111
Gemini-3.1-Pro-Preview,ENFJ,MBTI,SD3,Narcissism,0.7833333333333334
Gemini-3.1-Pro-Preview,ENFJ,MBTI,SD3,Psychopathy,0.875
Gemini-3.1-Pro-Preview,ENFJ,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini-3.1-Pro-Preview,ENFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6666666666666667
Gemini-3.1-Pro-Preview,ENFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.7777777777777778
Gemini-3.1-Pro-Preview,ENFJ,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini-3.1-Pro-Preview,ENTJ,MBTI,EPQR-A,Extraversion,0.9333333333333332
Gemini-3.1-Pro-Preview,ENTJ,MBTI,EPQR-A,Lie,0.8
Gemini-3.1-Pro-Preview,ENTJ,MBTI,IPIP-NEO-120,Agreeableness,0.7676470588235295
Gemini-3.1-Pro-Preview,ENTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9936974789915964
Gemini-3.1-Pro-Preview,ENTJ,MBTI,IPIP-NEO-120,Extraversion,0.7595238095238095
Gemini-3.1-Pro-Preview,ENTJ,MBTI,IPIP-NEO-120,Neuroticism,0.8163157894736843
Gemini-3.1-Pro-Preview,ENTJ,MBTI,IPIP-NEO-120,Openness,0.7144444444444444
Gemini-3.1-Pro-Preview,ENTJ,MBTI,SD3,Narcissism,0.75
Gemini-3.1-Pro-Preview,ENTJ,MBTI,SD3,Psychopathy,0.9107142857142856
Gemini-3.1-Pro-Preview,ENTJ,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini-3.1-Pro-Preview,ENTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8666666666666667
Gemini-3.1-Pro-Preview,ENTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Gemini-3.1-Pro-Preview,ENTJ,MBTI,ZKPQ-50-CC,Sociability,0.6666666666666666
Gemini_3-Pro-Preview,Default,Default,EPQR-A,Extraversion,0.8666666666666667
Gemini_3-Pro-Preview,Default,Default,EPQR-A,Lie,0.050000000000000044
Gemini_3-Pro-Preview,Default,Default,IPIP-NEO-120,Agreeableness,0.8890756302521008
Gemini_3-Pro-Preview,Default,Default,IPIP-NEO-120,Conscientiousness,0.9558823529411764
Gemini_3-Pro-Preview,Default,Default,IPIP-NEO-120,Extraversion,0.8261904761904761
Gemini_3-Pro-Preview,Default,Default,IPIP-NEO-120,Neuroticism,0.9842105263157894
Gemini_3-Pro-Preview,Default,Default,IPIP-NEO-120,Openness,0.9744444444444447
Gemini_3-Pro-Preview,Default,Default,SD3,Narcissism,0.28333333333333344
Gemini_3-Pro-Preview,Default,Default,SD3,Psychopathy,1.0
Gemini_3-Pro-Preview,Default,Default,ZKPQ-50-CC,Activity,0.825
Gemini_3-Pro-Preview,Default,Default,ZKPQ-50-CC,Aggression-Hostility,0.8
Gemini_3-Pro-Preview,Default,Default,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Gemini_3-Pro-Preview,Default,Default,ZKPQ-50-CC,Sociability,0.33333333333333337
Gemini_3-Pro-Preview,ISTJ,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ISTJ,MBTI,EPQR-A,Lie,0.9
Gemini_3-Pro-Preview,ISTJ,MBTI,IPIP-NEO-120,Agreeableness,0.627310924369748
Gemini_3-Pro-Preview,ISTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.95
Gemini_3-Pro-Preview,ISTJ,MBTI,IPIP-NEO-120,Extraversion,0.8857142857142858
Gemini_3-Pro-Preview,ISTJ,MBTI,IPIP-NEO-120,Neuroticism,0.8315789473684211
Gemini_3-Pro-Preview,ISTJ,MBTI,IPIP-NEO-120,Openness,0.9111111111111112
Gemini_3-Pro-Preview,ISTJ,MBTI,SD3,Narcissism,0.9500000000000001
Gemini_3-Pro-Preview,ISTJ,MBTI,SD3,Psychopathy,0.9285714285714286
Gemini_3-Pro-Preview,ISTJ,MBTI,ZKPQ-50-CC,Activity,0.975
Gemini_3-Pro-Preview,ISTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
Gemini_3-Pro-Preview,ISTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.9111111111111111
Gemini_3-Pro-Preview,ISTJ,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,ISFJ,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ISFJ,MBTI,EPQR-A,Lie,0.85
Gemini_3-Pro-Preview,ISFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9634453781512604
Gemini_3-Pro-Preview,ISFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.95
Gemini_3-Pro-Preview,ISFJ,MBTI,IPIP-NEO-120,Extraversion,0.9428571428571428
Gemini_3-Pro-Preview,ISFJ,MBTI,IPIP-NEO-120,Neuroticism,0.7573684210526316
Gemini_3-Pro-Preview,ISFJ,MBTI,IPIP-NEO-120,Openness,0.8644444444444445
Gemini_3-Pro-Preview,ISFJ,MBTI,SD3,Narcissism,0.975
Gemini_3-Pro-Preview,ISFJ,MBTI,SD3,Psychopathy,1.0
Gemini_3-Pro-Preview,ISFJ,MBTI,ZKPQ-50-CC,Activity,0.925
Gemini_3-Pro-Preview,ISFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8
Gemini_3-Pro-Preview,ISFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.5555555555555556
Gemini_3-Pro-Preview,ISFJ,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,INFJ,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,INFJ,MBTI,EPQR-A,Lie,0.8
Gemini_3-Pro-Preview,INFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9361344537815126
Gemini_3-Pro-Preview,INFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9794117647058822
Gemini_3-Pro-Preview,INFJ,MBTI,IPIP-NEO-120,Extraversion,0.9095238095238096
Gemini_3-Pro-Preview,INFJ,MBTI,IPIP-NEO-120,Neuroticism,0.7968421052631579
Gemini_3-Pro-Preview,INFJ,MBTI,IPIP-NEO-120,Openness,0.9844444444444447
Gemini_3-Pro-Preview,INFJ,MBTI,SD3,Narcissism,0.8999999999999999
Gemini_3-Pro-Preview,INFJ,MBTI,SD3,Psychopathy,0.9
Gemini_3-Pro-Preview,INFJ,MBTI,ZKPQ-50-CC,Activity,0.875
Gemini_3-Pro-Preview,INFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
Gemini_3-Pro-Preview,INFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.5777777777777777
Gemini_3-Pro-Preview,INFJ,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,INTJ,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,INTJ,MBTI,EPQR-A,Lie,0.7
Gemini_3-Pro-Preview,INTJ,MBTI,IPIP-NEO-120,Agreeableness,0.6684873949579833
Gemini_3-Pro-Preview,INTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9915966386554622
Gemini_3-Pro-Preview,INTJ,MBTI,IPIP-NEO-120,Extraversion,0.9023809523809523
Gemini_3-Pro-Preview,INTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9657894736842105
Gemini_3-Pro-Preview,INTJ,MBTI,IPIP-NEO-120,Openness,0.9977777777777778
Gemini_3-Pro-Preview,INTJ,MBTI,SD3,Narcissism,0.7416666666666667
Gemini_3-Pro-Preview,INTJ,MBTI,SD3,Psychopathy,0.9107142857142857
Gemini_3-Pro-Preview,INTJ,MBTI,ZKPQ-50-CC,Activity,0.975
Gemini_3-Pro-Preview,INTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.5904761904761906
Gemini_3-Pro-Preview,INTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.8888888888888888
Gemini_3-Pro-Preview,INTJ,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,ISTP,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ISTP,MBTI,EPQR-A,Lie,1.0
Gemini_3-Pro-Preview,ISTP,MBTI,IPIP-NEO-120,Agreeableness,0.6210084033613444
Gemini_3-Pro-Preview,ISTP,MBTI,IPIP-NEO-120,Conscientiousness,0.9289915966386555
Gemini_3-Pro-Preview,ISTP,MBTI,IPIP-NEO-120,Extraversion,0.8714285714285714
Gemini_3-Pro-Preview,ISTP,MBTI,IPIP-NEO-120,Neuroticism,0.7710526315789474
Gemini_3-Pro-Preview,ISTP,MBTI,IPIP-NEO-120,Openness,0.9933333333333334
Gemini_3-Pro-Preview,ISTP,MBTI,SD3,Narcissism,0.8833333333333333
Gemini_3-Pro-Preview,ISTP,MBTI,SD3,Psychopathy,0.7785714285714286
Gemini_3-Pro-Preview,ISTP,MBTI,ZKPQ-50-CC,Activity,0.85
Gemini_3-Pro-Preview,ISTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8666666666666667
Gemini_3-Pro-Preview,ISTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Gemini_3-Pro-Preview,ISTP,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,ISFP,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ISFP,MBTI,EPQR-A,Lie,0.75
Gemini_3-Pro-Preview,ISFP,MBTI,IPIP-NEO-120,Agreeableness,0.9894957983193278
Gemini_3-Pro-Preview,ISFP,MBTI,IPIP-NEO-120,Conscientiousness,0.9529411764705883
Gemini_3-Pro-Preview,ISFP,MBTI,IPIP-NEO-120,Extraversion,0.8952380952380954
Gemini_3-Pro-Preview,ISFP,MBTI,IPIP-NEO-120,Neuroticism,0.9999999999999999
Gemini_3-Pro-Preview,ISFP,MBTI,IPIP-NEO-120,Openness,0.9788888888888888
Gemini_3-Pro-Preview,ISFP,MBTI,SD3,Narcissism,0.9666666666666666
Gemini_3-Pro-Preview,ISFP,MBTI,SD3,Psychopathy,0.875
Gemini_3-Pro-Preview,ISFP,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini_3-Pro-Preview,ISFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.7333333333333334
Gemini_3-Pro-Preview,ISFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.24444444444444446
Gemini_3-Pro-Preview,ISFP,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,INFP,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,INFP,MBTI,EPQR-A,Lie,0.85
Gemini_3-Pro-Preview,INFP,MBTI,IPIP-NEO-120,Agreeableness,0.9655462184873949
Gemini_3-Pro-Preview,INFP,MBTI,IPIP-NEO-120,Conscientiousness,0.950420168067227
Gemini_3-Pro-Preview,INFP,MBTI,IPIP-NEO-120,Extraversion,0.8714285714285712
Gemini_3-Pro-Preview,INFP,MBTI,IPIP-NEO-120,Neuroticism,0.9789473684210527
Gemini_3-Pro-Preview,INFP,MBTI,IPIP-NEO-120,Openness,0.9422222222222223
Gemini_3-Pro-Preview,INFP,MBTI,SD3,Narcissism,0.7916666666666666
Gemini_3-Pro-Preview,INFP,MBTI,SD3,Psychopathy,0.875
Gemini_3-Pro-Preview,INFP,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini_3-Pro-Preview,INFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
Gemini_3-Pro-Preview,INFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.08888888888888902
Gemini_3-Pro-Preview,INFP,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,INTP,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,INTP,MBTI,EPQR-A,Lie,1.0
Gemini_3-Pro-Preview,INTP,MBTI,IPIP-NEO-120,Agreeableness,0.6130252100840338
Gemini_3-Pro-Preview,INTP,MBTI,IPIP-NEO-120,Conscientiousness,0.8689075630252101
Gemini_3-Pro-Preview,INTP,MBTI,IPIP-NEO-120,Extraversion,0.9714285714285714
Gemini_3-Pro-Preview,INTP,MBTI,IPIP-NEO-120,Neuroticism,0.9863157894736843
Gemini_3-Pro-Preview,INTP,MBTI,IPIP-NEO-120,Openness,0.9155555555555555
Gemini_3-Pro-Preview,INTP,MBTI,SD3,Narcissism,0.75
Gemini_3-Pro-Preview,INTP,MBTI,SD3,Psychopathy,0.9892857142857143
Gemini_3-Pro-Preview,INTP,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini_3-Pro-Preview,INTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.4476190476190477
Gemini_3-Pro-Preview,INTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.8
Gemini_3-Pro-Preview,INTP,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,ESTP,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ESTP,MBTI,EPQR-A,Lie,1.0
Gemini_3-Pro-Preview,ESTP,MBTI,IPIP-NEO-120,Agreeableness,0.8731092436974791
Gemini_3-Pro-Preview,ESTP,MBTI,IPIP-NEO-120,Conscientiousness,0.5798319327731094
Gemini_3-Pro-Preview,ESTP,MBTI,IPIP-NEO-120,Extraversion,0.9809523809523808
Gemini_3-Pro-Preview,ESTP,MBTI,IPIP-NEO-120,Neuroticism,0.56
Gemini_3-Pro-Preview,ESTP,MBTI,IPIP-NEO-120,Openness,0.8255555555555556
Gemini_3-Pro-Preview,ESTP,MBTI,SD3,Narcissism,0.9666666666666666
Gemini_3-Pro-Preview,ESTP,MBTI,SD3,Psychopathy,0.8035714285714286
Gemini_3-Pro-Preview,ESTP,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini_3-Pro-Preview,ESTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.9142857142857144
Gemini_3-Pro-Preview,ESTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Gemini_3-Pro-Preview,ESTP,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,ESFP,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ESFP,MBTI,EPQR-A,Lie,1.0
Gemini_3-Pro-Preview,ESFP,MBTI,IPIP-NEO-120,Agreeableness,0.926890756302521
Gemini_3-Pro-Preview,ESFP,MBTI,IPIP-NEO-120,Conscientiousness,0.6978991596638656
Gemini_3-Pro-Preview,ESFP,MBTI,IPIP-NEO-120,Extraversion,0.9857142857142858
Gemini_3-Pro-Preview,ESFP,MBTI,IPIP-NEO-120,Neuroticism,0.6347368421052629
Gemini_3-Pro-Preview,ESFP,MBTI,IPIP-NEO-120,Openness,0.8244444444444444
Gemini_3-Pro-Preview,ESFP,MBTI,SD3,Narcissism,0.8666666666666667
Gemini_3-Pro-Preview,ESFP,MBTI,SD3,Psychopathy,0.7214285714285715
Gemini_3-Pro-Preview,ESFP,MBTI,ZKPQ-50-CC,Activity,0.975
Gemini_3-Pro-Preview,ESFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8380952380952381
Gemini_3-Pro-Preview,ESFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.9777777777777777
Gemini_3-Pro-Preview,ESFP,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,ENFP,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ENFP,MBTI,EPQR-A,Lie,1.0
Gemini_3-Pro-Preview,ENFP,MBTI,IPIP-NEO-120,Agreeableness,0.9180672268907564
Gemini_3-Pro-Preview,ENFP,MBTI,IPIP-NEO-120,Conscientiousness,0.7634453781512607
Gemini_3-Pro-Preview,ENFP,MBTI,IPIP-NEO-120,Extraversion,1.0
Gemini_3-Pro-Preview,ENFP,MBTI,IPIP-NEO-120,Neuroticism,0.7342105263157894
Gemini_3-Pro-Preview,ENFP,MBTI,IPIP-NEO-120,Openness,0.9811111111111113
Gemini_3-Pro-Preview,ENFP,MBTI,SD3,Narcissism,0.6666666666666666
Gemini_3-Pro-Preview,ENFP,MBTI,SD3,Psychopathy,0.6714285714285715
Gemini_3-Pro-Preview,ENFP,MBTI,ZKPQ-50-CC,Activity,0.875
Gemini_3-Pro-Preview,ENFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.4761904761904763
Gemini_3-Pro-Preview,ENFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.6222222222222222
Gemini_3-Pro-Preview,ENFP,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,ENTP,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ENTP,MBTI,EPQR-A,Lie,1.0
Gemini_3-Pro-Preview,ENTP,MBTI,IPIP-NEO-120,Agreeableness,0.8504201680672269
Gemini_3-Pro-Preview,ENTP,MBTI,IPIP-NEO-120,Conscientiousness,0.7605042016806722
Gemini_3-Pro-Preview,ENTP,MBTI,IPIP-NEO-120,Extraversion,0.9928571428571429
Gemini_3-Pro-Preview,ENTP,MBTI,IPIP-NEO-120,Neuroticism,0.6731578947368422
Gemini_3-Pro-Preview,ENTP,MBTI,IPIP-NEO-120,Openness,0.9733333333333334
Gemini_3-Pro-Preview,ENTP,MBTI,SD3,Narcissism,0.725
Gemini_3-Pro-Preview,ENTP,MBTI,SD3,Psychopathy,0.8714285714285713
Gemini_3-Pro-Preview,ENTP,MBTI,ZKPQ-50-CC,Activity,0.875
Gemini_3-Pro-Preview,ENTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8380952380952381
Gemini_3-Pro-Preview,ENTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Gemini_3-Pro-Preview,ENTP,MBTI,ZKPQ-50-CC,Sociability,0.75
Gemini_3-Pro-Preview,ESTJ,MBTI,EPQR-A,Extraversion,0.7333333333333334
Gemini_3-Pro-Preview,ESTJ,MBTI,EPQR-A,Lie,0.8
Gemini_3-Pro-Preview,ESTJ,MBTI,IPIP-NEO-120,Agreeableness,0.642436974789916
Gemini_3-Pro-Preview,ESTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9705882352941178
Gemini_3-Pro-Preview,ESTJ,MBTI,IPIP-NEO-120,Extraversion,0.6357142857142857
Gemini_3-Pro-Preview,ESTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9078947368421052
Gemini_3-Pro-Preview,ESTJ,MBTI,IPIP-NEO-120,Openness,0.9933333333333334
Gemini_3-Pro-Preview,ESTJ,MBTI,SD3,Narcissism,0.725
Gemini_3-Pro-Preview,ESTJ,MBTI,SD3,Psychopathy,0.8392857142857143
Gemini_3-Pro-Preview,ESTJ,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini_3-Pro-Preview,ESTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8476190476190477
Gemini_3-Pro-Preview,ESTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.8
Gemini_3-Pro-Preview,ESTJ,MBTI,ZKPQ-50-CC,Sociability,0.6
Gemini_3-Pro-Preview,ESFJ,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ESFJ,MBTI,EPQR-A,Lie,0.75
Gemini_3-Pro-Preview,ESFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9731092436974789
Gemini_3-Pro-Preview,ESFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9705882352941178
Gemini_3-Pro-Preview,ESFJ,MBTI,IPIP-NEO-120,Extraversion,0.8785714285714286
Gemini_3-Pro-Preview,ESFJ,MBTI,IPIP-NEO-120,Neuroticism,0.9842105263157894
Gemini_3-Pro-Preview,ESFJ,MBTI,IPIP-NEO-120,Openness,0.9877777777777779
Gemini_3-Pro-Preview,ESFJ,MBTI,SD3,Narcissism,0.9666666666666667
Gemini_3-Pro-Preview,ESFJ,MBTI,SD3,Psychopathy,1.0
Gemini_3-Pro-Preview,ESFJ,MBTI,ZKPQ-50-CC,Activity,0.975
Gemini_3-Pro-Preview,ESFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.4
Gemini_3-Pro-Preview,ESFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.5111111111111111
Gemini_3-Pro-Preview,ESFJ,MBTI,ZKPQ-50-CC,Sociability,0.95
Gemini_3-Pro-Preview,ENFJ,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ENFJ,MBTI,EPQR-A,Lie,0.44999999999999996
Gemini_3-Pro-Preview,ENFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9474789915966388
Gemini_3-Pro-Preview,ENFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9676470588235295
Gemini_3-Pro-Preview,ENFJ,MBTI,IPIP-NEO-120,Extraversion,0.8571428571428572
Gemini_3-Pro-Preview,ENFJ,MBTI,IPIP-NEO-120,Neuroticism,0.9605263157894737
Gemini_3-Pro-Preview,ENFJ,MBTI,IPIP-NEO-120,Openness,0.9244444444444446
Gemini_3-Pro-Preview,ENFJ,MBTI,SD3,Narcissism,0.7583333333333334
Gemini_3-Pro-Preview,ENFJ,MBTI,SD3,Psychopathy,0.875
Gemini_3-Pro-Preview,ENFJ,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini_3-Pro-Preview,ENFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6666666666666667
Gemini_3-Pro-Preview,ENFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.7777777777777778
Gemini_3-Pro-Preview,ENFJ,MBTI,ZKPQ-50-CC,Sociability,1.0
Gemini_3-Pro-Preview,ENTJ,MBTI,EPQR-A,Extraversion,1.0
Gemini_3-Pro-Preview,ENTJ,MBTI,EPQR-A,Lie,0.9
Gemini_3-Pro-Preview,ENTJ,MBTI,IPIP-NEO-120,Agreeableness,0.7529411764705882
Gemini_3-Pro-Preview,ENTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.996218487394958
Gemini_3-Pro-Preview,ENTJ,MBTI,IPIP-NEO-120,Extraversion,0.7166666666666669
Gemini_3-Pro-Preview,ENTJ,MBTI,IPIP-NEO-120,Neuroticism,0.7963157894736843
Gemini_3-Pro-Preview,ENTJ,MBTI,IPIP-NEO-120,Openness,0.7100000000000001
Gemini_3-Pro-Preview,ENTJ,MBTI,SD3,Narcissism,0.75
Gemini_3-Pro-Preview,ENTJ,MBTI,SD3,Psychopathy,0.9678571428571429
Gemini_3-Pro-Preview,ENTJ,MBTI,ZKPQ-50-CC,Activity,1.0
Gemini_3-Pro-Preview,ENTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8666666666666667
