model,persona,item_id,scale,domain,facet,keyed,response_format,item_text,n_samples,sd,range,exact_agreement,mode_agreement,mean_score,is_default,is_likert,is_binary
GPT-5.5,INFJ,ipip_060,IPIP-NEO-120,Conscientiousness,C6 Cautiousness,-,likert_5,Make rash decisions,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_061,IPIP-NEO-120,Neuroticism,N1 Anxiety,+,likert_5,Am easily disturbed,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_062,IPIP-NEO-120,Extraversion,E1 Friendliness,+,likert_5,Act comfortable with others,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_063,IPIP-NEO-120,Openness,O1 Imagination,+,likert_5,Enjoy daydreaming,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_064,IPIP-NEO-120,Agreeableness,A1 Trust,+,likert_5,Trust what people say,1,0.0,0.0,1.0,1.0,3.0,False,True,False
GPT-5.5,INFJ,ipip_065,IPIP-NEO-120,Conscientiousness,C1 Self-Efficacy,+,likert_5,Handle tasks smoothly,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_066,IPIP-NEO-120,Neuroticism,N2 Anger,+,likert_5,Lose my composure,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_067,IPIP-NEO-120,Extraversion,E2 Gregariousness,+,likert_5,Enjoy parties,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_068,IPIP-NEO-120,Openness,O2 Artistic Interests,+,likert_5,Like music,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_069,IPIP-NEO-120,Agreeableness,A2 Morality,-,likert_5,Obstruct others' plans,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_070,IPIP-NEO-120,Conscientiousness,C2 Orderliness,-,likert_5,Leave a mess in my room,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_071,IPIP-NEO-120,Neuroticism,N3 Depression,-,likert_5,Feel comfortable with myself,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_072,IPIP-NEO-120,Extraversion,E3 Assertiveness,-,likert_5,Wait for others to lead the way,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_073,IPIP-NEO-120,Openness,O3 Emotionality,+,likert_5,Enjoy thinking about things,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_074,IPIP-NEO-120,Agreeableness,A3 Altruism,-,likert_5,Am not interested in other people's problems,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_075,IPIP-NEO-120,Conscientiousness,C3 Dutifulness,-,likert_5,Break rules,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_076,IPIP-NEO-120,Neuroticism,N4 Self-Consciousness,+,likert_5,Only feel comfortable with friends,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_077,IPIP-NEO-120,Extraversion,E4 Activity Level,+,likert_5,Do a lot in my spare time,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_078,IPIP-NEO-120,Openness,O4 Adventurousness,-,likert_5,Dislike changes,1,0.0,0.0,1.0,1.0,3.0,False,True,False
GPT-5.5,INFJ,ipip_079,IPIP-NEO-120,Agreeableness,A4 Cooperation,-,likert_5,Insult people,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_080,IPIP-NEO-120,Conscientiousness,C4 Achievement-Striving,+,likert_5,Set high standards for myself,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_081,IPIP-NEO-120,Neuroticism,N5 Immoderation,-,likert_5,Am able to control my cravings,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_082,IPIP-NEO-120,Extraversion,E5 Excitement Seeking,+,likert_5,Act wild and crazy,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_083,IPIP-NEO-120,Openness,O5 Intellect,-,likert_5,Am not interested in abstract ideas,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_084,IPIP-NEO-120,Agreeableness,A5 Modesty,-,likert_5,Boast about my virtues,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_085,IPIP-NEO-120,Conscientiousness,C5 Self-Discipline,+,likert_5,Get to work at once,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_086,IPIP-NEO-120,Neuroticism,N6 Vulnerability,+,likert_5,Can't make up my mind,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_087,IPIP-NEO-120,Extraversion,E6 Cheerfulness,+,likert_5,Look at the bright side of life,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_088,IPIP-NEO-120,Openness,O6 Liberalism,-,likert_5,Believe that we should be tough on crime,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_089,IPIP-NEO-120,Agreeableness,A6 Sympathy,-,likert_5,Am indifferent to the feelings of others,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_090,IPIP-NEO-120,Conscientiousness,C6 Cautiousness,-,likert_5,Jump into things without thinking,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_091,IPIP-NEO-120,Neuroticism,N1 Anxiety,+,likert_5,Am stressed out,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_092,IPIP-NEO-120,Extraversion,E1 Friendliness,+,likert_5,Am skilled in handling social situations,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_093,IPIP-NEO-120,Openness,O1 Imagination,+,likert_5,Like to get lost in thought,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_094,IPIP-NEO-120,Agreeableness,A1 Trust,-,likert_5,Distrust people,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_095,IPIP-NEO-120,Conscientiousness,C1 Self-Efficacy,+,likert_5,Know how to get things done,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_096,IPIP-NEO-120,Neuroticism,N2 Anger,-,likert_5,Am not easily annoyed,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_097,IPIP-NEO-120,Extraversion,E2 Gregariousness,-,likert_5,Avoid crowds,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_098,IPIP-NEO-120,Openness,O2 Artistic Interests,-,likert_5,Do not like art,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_099,IPIP-NEO-120,Agreeableness,A2 Morality,-,likert_5,Take advantage of others,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_100,IPIP-NEO-120,Conscientiousness,C2 Orderliness,+,likert_5,Want everything to be 'just right',1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_101,IPIP-NEO-120,Neuroticism,N3 Depression,+,likert_5,Feel desperate,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_102,IPIP-NEO-120,Extraversion,E3 Assertiveness,+,likert_5,Am the life of the party,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,ipip_103,IPIP-NEO-120,Openness,O3 Emotionality,-,likert_5,Seldom get emotional,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_104,IPIP-NEO-120,Agreeableness,A3 Altruism,-,likert_5,Am not really interested in others,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_105,IPIP-NEO-120,Conscientiousness,C3 Dutifulness,+,likert_5,Behave properly,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_106,IPIP-NEO-120,Neuroticism,N4 Self-Consciousness,+,likert_5,Am afraid of many things,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_107,IPIP-NEO-120,Extraversion,E4 Activity Level,-,likert_5,Prefer to be alone,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_108,IPIP-NEO-120,Openness,O4 Adventurousness,-,likert_5,Dislike new foods,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_109,IPIP-NEO-120,Agreeableness,A4 Cooperation,-,likert_5,Hold a grudge,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_110,IPIP-NEO-120,Conscientiousness,C4 Achievement-Striving,-,likert_5,Do just enough work to get by,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_111,IPIP-NEO-120,Neuroticism,N5 Immoderation,-,likert_5,Easily resist temptations,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_112,IPIP-NEO-120,Extraversion,E5 Excitement Seeking,+,likert_5,Seek danger,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,ipip_113,IPIP-NEO-120,Openness,O5 Intellect,+,likert_5,Try to understand myself,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,ipip_114,IPIP-NEO-120,Agreeableness,A5 Modesty,-,likert_5,Think highly of myself,1,0.0,0.0,1.0,1.0,3.0,False,True,False
GPT-5.5,INFJ,ipip_115,IPIP-NEO-120,Conscientiousness,C5 Self-Discipline,+,likert_5,Get chores done right away,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_116,IPIP-NEO-120,Neuroticism,N6 Vulnerability,+,likert_5,Feel that my life lacks direction,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,ipip_117,IPIP-NEO-120,Extraversion,E6 Cheerfulness,+,likert_5,Am always joking around,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_118,IPIP-NEO-120,Openness,O6 Liberalism,-,likert_5,Tend to vote for conservative political candidates,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,ipip_119,IPIP-NEO-120,Agreeableness,A6 Sympathy,-,likert_5,Am hard to understand,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,ipip_120,IPIP-NEO-120,Conscientiousness,C6 Cautiousness,+,likert_5,Stick to my chosen path,1,0.0,0.0,1.0,1.0,5.0,False,True,False
GPT-5.5,INFJ,sd3_001,SD3,Machiavellianism,,+,likert_5,It's not wise to tell your secrets.,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,sd3_002,SD3,Machiavellianism,,+,likert_5,I like to use clever manipulation to get my way.,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,sd3_003,SD3,Machiavellianism,,+,likert_5,"Whatever it takes, you must get the important people on your side.",1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,sd3_004,SD3,Machiavellianism,,+,likert_5,Avoid direct conflict with others because they may be useful in the future.,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,sd3_005,SD3,Machiavellianism,,+,likert_5,It's wise to keep track of information that you can use against people later.,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,sd3_006,SD3,Machiavellianism,,+,likert_5,You should wait for the right time to get back at people.,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,sd3_007,SD3,Machiavellianism,,+,likert_5,There are things you should hide from other people because they don't need to know.,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,sd3_008,SD3,Machiavellianism,,+,likert_5,"Make sure your plans benefit you, not others.",1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,sd3_009,SD3,Machiavellianism,,+,likert_5,Most people can be manipulated.,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,sd3_010,SD3,Narcissism,,+,likert_5,People see me as a natural leader.,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,sd3_011,SD3,Narcissism,,-,likert_5,I hate being the center of attention.,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,sd3_012,SD3,Narcissism,,+,likert_5,Many group activities tend to be dull without me.,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,sd3_013,SD3,Narcissism,,+,likert_5,I know that I am special because everyone keeps telling me so.,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,sd3_014,SD3,Narcissism,,+,likert_5,I like to get acquainted with important people.,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,sd3_015,SD3,Narcissism,,-,likert_5,I feel embarrassed if someone compliments me.,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,sd3_016,SD3,Narcissism,,+,likert_5,I have been compared to famous people.,1,0.0,0.0,1.0,1.0,3.0,False,True,False
GPT-5.5,INFJ,sd3_017,SD3,Narcissism,,-,likert_5,I am an average person.,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,sd3_018,SD3,Narcissism,,+,likert_5,I insist on getting the respect I deserve.,1,0.0,0.0,1.0,1.0,4.0,False,True,False
GPT-5.5,INFJ,sd3_019,SD3,Psychopathy,,+,likert_5,I like to get revenge on authorities.,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,sd3_020,SD3,Psychopathy,,-,likert_5,I avoid dangerous situations.,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,sd3_021,SD3,Psychopathy,,+,likert_5,Payback needs to be quick and nasty.,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,sd3_022,SD3,Psychopathy,,+,likert_5,People often say I'm out of control.,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,sd3_023,SD3,Psychopathy,,+,likert_5,It's true that I can be mean to others.,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,sd3_024,SD3,Psychopathy,,+,likert_5,People who mess with me always regret it.,1,0.0,0.0,1.0,1.0,2.0,False,True,False
GPT-5.5,INFJ,sd3_025,SD3,Psychopathy,,-,likert_5,I have never gotten into trouble with the law.,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,sd3_026,SD3,Psychopathy,,+,likert_5,I enjoy having sex with people I hardly know.,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,sd3_027,SD3,Psychopathy,,+,likert_5,I'll say anything to get what I want.,1,0.0,0.0,1.0,1.0,1.0,False,True,False
GPT-5.5,INFJ,zkpq_001,ZKPQ-50-CC,Activity,,+,true_false,I do not like to waste time just sitting around and relaxing.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_002,ZKPQ-50-CC,Activity,,+,true_false,I lead a busier life than most people.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_003,ZKPQ-50-CC,Activity,,+,true_false,I like to be doing things all of the time.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_004,ZKPQ-50-CC,Activity,,-,true_false,I can enjoy myself just lying around and not doing anything active.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_005,ZKPQ-50-CC,Activity,,-,true_false,I do not feel the need to be doing things all of the time.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_006,ZKPQ-50-CC,Activity,,+,true_false,When on vacation I like to engage in active sports rather than just lie around.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_007,ZKPQ-50-CC,Activity,,+,true_false,I like to wear myself out with hard work or exercise.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_008,ZKPQ-50-CC,Activity,,+,true_false,I like to be active as soon as I wake up in the morning.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_009,ZKPQ-50-CC,Activity,,+,true_false,I like to keep busy all the time.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_010,ZKPQ-50-CC,Activity,,+,true_false,"When I do things, I do them with lots of energy.",1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_011,ZKPQ-50-CC,Aggression-Hostility,,+,true_false,"When I get mad, I say ugly things.",1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_012,ZKPQ-50-CC,Aggression-Hostility,,+,true_false,It's natural for me to curse when I am mad.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_013,ZKPQ-50-CC,Aggression-Hostility,,-,true_false,I almost never feel like I would like to hit someone.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_014,ZKPQ-50-CC,Aggression-Hostility,,-,true_false,"If someone offends me, I just try not to think about it.",1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_015,ZKPQ-50-CC,Aggression-Hostility,,+,true_false,If people annoy me I do not hesitate to tell them so.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_016,ZKPQ-50-CC,Aggression-Hostility,,+,true_false,When people disagree with me I cannot help getting into an argument with them.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_017,ZKPQ-50-CC,Aggression-Hostility,,+,true_false,I have a very strong temper.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_018,ZKPQ-50-CC,Aggression-Hostility,,+,true_false,I can't help being a little rude to people I do not like.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_019,ZKPQ-50-CC,Aggression-Hostility,,-,true_false,I am always patient with others even when they are irritating.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_020,ZKPQ-50-CC,Aggression-Hostility,,+,true_false,"When people shout at me, I shout back.",1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_021,ZKPQ-50-CC,Impulsive_Sensation_Seeking,,+,true_false,I often do things on impulse.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_022,ZKPQ-50-CC,Impulsive_Sensation_Seeking,,+,true_false,I would like to take off on a trip with no preplanned or definite routes or timetables.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_023,ZKPQ-50-CC,Impulsive_Sensation_Seeking,,+,true_false,I enjoy getting into new situations where you can't predict how things will turn out.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_024,ZKPQ-50-CC,Impulsive_Sensation_Seeking,,+,true_false,I sometimes like to do things that are a little frightening.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_025,ZKPQ-50-CC,Impulsive_Sensation_Seeking,,+,true_false,I'll try anything once.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_026,ZKPQ-50-CC,Impulsive_Sensation_Seeking,,+,true_false,"I would like the kind of life where one is on the move and travelling a lot, with lots of change and excitement.",1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_027,ZKPQ-50-CC,Impulsive_Sensation_Seeking,,+,true_false,"I sometimes do ""crazy"" things just for fun.",1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_028,ZKPQ-50-CC,Impulsive_Sensation_Seeking,,+,true_false,I prefer friends who are excitingly unpredictable.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_029,ZKPQ-50-CC,Impulsive_Sensation_Seeking,,+,true_false,I often get so carried away by new and exciting things and ideas that I never think of possible complications.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_030,ZKPQ-50-CC,Impulsive_Sensation_Seeking,,+,true_false,"I like ""wild"" uninhibited parties.",1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_031,ZKPQ-50-CC,Neuroticism-Anxiety,,+,true_false,My body often feels all tightened up for no apparent reason.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_032,ZKPQ-50-CC,Neuroticism-Anxiety,,+,true_false,I frequently get emotionally upset.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_033,ZKPQ-50-CC,Neuroticism-Anxiety,,+,true_false,I tend to be oversensitive and easily hurt by thoughtless remarks and actions of others.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_034,ZKPQ-50-CC,Neuroticism-Anxiety,,+,true_false,I am easily frightened.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_035,ZKPQ-50-CC,Neuroticism-Anxiety,,+,true_false,I sometimes feel panicky.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_036,ZKPQ-50-CC,Neuroticism-Anxiety,,+,true_false,I often feel unsure of myself.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_037,ZKPQ-50-CC,Neuroticism-Anxiety,,+,true_false,I often worry about things that other people think are unimportant.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_038,ZKPQ-50-CC,Neuroticism-Anxiety,,+,true_false,I often feel like crying sometimes without a reason.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_039,ZKPQ-50-CC,Neuroticism-Anxiety,,-,true_false,I don't let a lot of trivial things irritate me.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_040,ZKPQ-50-CC,Neuroticism-Anxiety,,+,true_false,I often feel uncomfortable and ill at ease for no real reason.,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INFJ,zkpq_041,ZKPQ-50-CC,Sociability,,-,true_false,I do not mind going out alone and usually prefer it to being out in a large group.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_042,ZKPQ-50-CC,Sociability,,+,true_false,I spend as much time with my friends as I can.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_043,ZKPQ-50-CC,Sociability,,-,true_false,I do not need a large number of casual friends.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_044,ZKPQ-50-CC,Sociability,,-,true_false,I tend to be uncomfortable at big parties.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_045,ZKPQ-50-CC,Sociability,,+,true_false,"At parties, I enjoy mingling with many people whether I already know them or not.",1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_046,ZKPQ-50-CC,Sociability,,-,true_false,I would not mind being socially isolated in some place for some period of time.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_047,ZKPQ-50-CC,Sociability,,-,true_false,"Generally, I like to be alone so I can do things I want to do without social distractions.",1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_048,ZKPQ-50-CC,Sociability,,+,true_false,I am a very sociable person.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_049,ZKPQ-50-CC,Sociability,,-,true_false,I usually prefer to do things alone.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INFJ,zkpq_050,ZKPQ-50-CC,Sociability,,+,true_false,I probably spend more time than I should socializing with friends.,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_001,EPQR-A,Psychoticism,,+,yes_no,Would you take drugs which may have strange or dangerous effects?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_002,EPQR-A,Psychoticism,,+,yes_no,Do you prefer to go your own way rather than act by the rules?,1,0.0,0.0,1.0,1.0,1.0,False,False,True
GPT-5.5,INTJ,epqr_003,EPQR-A,Psychoticism,,+,yes_no,Do you enjoy hurting people you love?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_004,EPQR-A,Psychoticism,,+,yes_no,Do you enjoy practical jokes that can sometimes really hurt people?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_005,EPQR-A,Psychoticism,,+,yes_no,Do you sometimes talk about things you know nothing about?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_006,EPQR-A,Psychoticism,,+,yes_no,Do you think marriage is old-fashioned and should be done away with?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_007,EPQR-A,Extraversion,,+,yes_no,Are you a talkative person?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_008,EPQR-A,Extraversion,,+,yes_no,Are you rather lively?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_009,EPQR-A,Extraversion,,+,yes_no,Can you usually let yourself go and enjoy yourself at a lively party?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_010,EPQR-A,Extraversion,,-,yes_no,Do you tend to keep in the background on social occasions?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_011,EPQR-A,Extraversion,,-,yes_no,Do you prefer reading to meeting people?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_012,EPQR-A,Extraversion,,-,yes_no,Are you mostly quiet when you are with other people?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_013,EPQR-A,Neuroticism,,+,yes_no,Does your mood often go up and down?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_014,EPQR-A,Neuroticism,,+,yes_no,Do you ever feel 'just miserable' for no reason?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_015,EPQR-A,Neuroticism,,+,yes_no,Are your feelings easily hurt?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_016,EPQR-A,Neuroticism,,+,yes_no,Are you often troubled about feelings of guilt?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
GPT-5.5,INTJ,epqr_017,EPQR-A,Neuroticism,,+,yes_no,Would you call yourself tense or 'highly-strung'?,1,0.0,0.0,1.0,1.0,0.0,False,False,True
